"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATASTEEL","EQ","27-Dec-2017","        721.65","        721.75","        729.60","        717.90","        722.00","        723.45","        725.23","    3611513","          2619193266.65","      46899","    1158993","         32.09"
"TATASTEEL","EQ","28-Dec-2017","        723.45","        725.05","        739.50","        724.60","        734.60","        736.25","        734.80","   11572648","          8503540788.40","      88754","    6710182","         57.98"
"TATASTEEL","EQ","29-Dec-2017","        736.25","        738.00","        744.85","        730.00","        731.00","        732.40","        736.92","    2816505","          2075537758.35","      46963","     703649","         24.98"
"TATASTEEL","EQ","01-Jan-2018","        732.40","        732.50","        735.40","        719.50","        721.80","        722.20","        726.76","    1833942","          1332827277.05","      28039","     628997","         34.30"
"TATASTEEL","EQ","02-Jan-2018","        722.20","        724.00","        731.25","        715.25","        730.45","        729.30","        724.61","    2467294","          1787822857.30","      39772","     574294","         23.28"
"TATASTEEL","EQ","03-Jan-2018","        729.30","        732.00","        737.50","        731.25","        734.55","        734.95","        734.62","    2634779","          1935566674.30","      51896","    1074977","         40.80"
"TATASTEEL","EQ","04-Jan-2018","        734.95","        736.50","        763.45","        732.00","        763.45","        760.25","        751.92","    8082986","          6077721303.80","      94258","    2617440","         32.38"
"TATASTEEL","EQ","05-Jan-2018","        760.25","        764.00","        776.90","        762.50","        770.40","        770.70","        771.00","    7136203","          5502015156.40","     117831","    2982677","         41.80"
"TATASTEEL","EQ","08-Jan-2018","        770.70","        777.75","        777.85","        765.00","        768.25","        768.75","        770.22","    2584335","          1990503902.15","      43791","     597314","         23.11"
"TATASTEEL","EQ","09-Jan-2018","        768.75","        770.00","        780.85","        767.00","        770.65","        772.30","        774.28","    3197787","          2475979435.75","      51850","     965965","         30.21"
"TATASTEEL","EQ","10-Jan-2018","        772.30","        771.25","        777.00","        762.90","        773.80","        772.85","        768.50","    2990882","          2298496137.80","      67322","    1092240","         36.52"
"TATASTEEL","EQ","11-Jan-2018","        772.85","        772.85","        777.90","        768.35","        769.00","        770.95","        773.34","    1934937","          1496361329.65","      54449","     636527","         32.90"
"TATASTEEL","EQ","12-Jan-2018","        770.95","        771.20","        776.80","        760.05","        768.10","        770.25","        770.38","    2169940","          1671686055.20","      33115","     425581","         19.61"
"TATASTEEL","EQ","15-Jan-2018","        770.25","        772.00","        793.00","        771.00","        779.65","        783.50","        785.78","    4171663","          3278001108.95","      60536","    1084622","         26.00"
"TATASTEEL","EQ","16-Jan-2018","        783.50","        782.75","        782.75","        760.10","        766.75","        765.75","        769.37","    2791328","          2147565233.00","      43454","     522274","         18.71"
"TATASTEEL","EQ","17-Jan-2018","        765.75","        768.00","        777.95","        757.00","        775.00","        774.00","        767.66","    2988170","          2293890370.30","      53759","     889746","         29.78"
"TATASTEEL","EQ","18-Jan-2018","        774.00","        775.00","        779.85","        746.20","        750.35","        751.75","        757.60","    4616814","          3497711137.55","      70288","    1230960","         26.66"
"TATASTEEL","EQ","19-Jan-2018","        751.75","        752.50","        762.00","        742.50","        753.00","        753.00","        752.40","    3217972","          2421198577.00","      70788","     545847","         16.96"
"TATASTEEL","EQ","22-Jan-2018","        753.00","        752.00","        756.40","        747.35","        753.55","        752.20","        751.66","    3605727","          2710271411.75","      54163","    2008322","         55.70"
"TATASTEEL","EQ","23-Jan-2018","        752.20","        752.00","        787.10","        752.00","        780.25","        779.75","        777.27","    8036841","          6246780029.00","     108348","    3258712","         40.55"
"TATASTEEL","EQ","24-Jan-2018","        779.75","        780.50","        780.60","        757.15","        762.00","        762.10","        768.25","    4935129","          3791403220.75","     135381","    2481568","         50.28"
"TATASTEEL","EQ","25-Jan-2018","        762.10","        765.00","        773.10","        758.25","        768.75","        769.15","        767.46","    8397681","          6444874344.15","      78637","    5726109","         68.19"
"TATASTEEL","EQ","29-Jan-2018","        769.15","        771.00","        791.80","        770.15","        783.70","        783.15","        785.15","    6508012","          5109763296.85","     108384","    3207138","         49.28"
"TATASTEEL","EQ","30-Jan-2018","        783.15","        780.60","        783.90","        771.25","        781.00","        775.85","        775.87","    6019374","          4670232414.00","      85046","    3573448","         59.37"
"TATASTEEL","EQ","31-Jan-2018","        775.85","        735.50","        747.90","        701.70","        706.60","        705.05","        720.42","   12958902","          9335878228.05","     176718","    3691336","         28.48"
"TATASTEEL","EQ","01-Feb-2018","        705.05","        708.00","        712.75","        681.60","        695.05","        696.75","        696.23","    7403931","          5154804699.90","     106412","    2556348","         34.53"
"TATASTEEL","EQ","02-Feb-2018","        696.75","        692.00","        693.00","        666.05","        668.85","        670.45","        680.74","    6500926","          4425409641.00","      82868","    2426292","         37.32"
"TATASTEEL","EQ","05-Feb-2018","        670.45","        661.00","        674.50","        650.50","        666.00","        664.05","        662.66","    4698722","          3113655797.45","      73444","    1827172","         38.89"
"TATASTEEL","EQ","06-Feb-2018","        664.05","        641.00","        679.00","        632.55","        666.20","        664.50","        655.82","    6704557","          4397002362.95","      97327","    2001480","         29.85"
"TATASTEEL","EQ","07-Feb-2018","        664.50","        668.00","        682.20","        657.00","        659.10","        661.80","        668.19","    6789521","          4536718207.90","     110553","    2605293","         38.37"
"TATASTEEL","EQ","08-Feb-2018","        661.80","        660.05","        677.00","        654.00","        673.00","        671.45","        665.40","    5845590","          3889670064.55","      84817","    1250275","         21.39"
"TATASTEEL","EQ","09-Feb-2018","        671.45","        663.70","        690.00","        660.15","        684.55","        685.30","        681.94","    9140288","          6233154968.80","     140463","    1931577","         21.13"
"TATASTEEL","EQ","12-Feb-2018","        685.30","        716.00","        716.90","        697.40","        713.70","        713.10","        710.44","   12036307","          8551083029.10","     153682","    1712694","         14.23"
"TATASTEEL","EQ","14-Feb-2018","        713.10","        719.30","        720.50","        704.55","        708.60","        708.00","        713.33","    4885951","          3485280748.40","      71409","    1208003","         24.72"
"TATASTEEL","EQ","15-Feb-2018","        708.00","        711.35","        719.15","        697.25","        703.00","        700.55","        708.85","    5131245","          3637299446.60","      78568","    1538113","         29.98"
"TATASTEEL","EQ","16-Feb-2018","        700.55","        708.00","        709.50","        683.60","        688.00","        689.75","        693.91","    5012760","          3478399324.55","      63048","    1270333","         25.34"
"TATASTEEL","EQ","19-Feb-2018","        689.75","        693.40","        693.40","        639.00","        649.00","        648.85","        654.52","   17658708","         11558048417.40","     175871","    5760059","         32.62"
"TATASTEEL","EQ","20-Feb-2018","        648.85","        654.80","        661.50","        648.15","        651.20","        651.30","        654.56","   10214478","          6686023349.05","     126134","    3463726","         33.91"
"TATASTEEL","EQ","21-Feb-2018","        651.30","        654.90","        655.55","        633.00","        643.50","        640.95","        640.92","   10307539","          6606358204.25","     131334","    4467629","         43.34"
"TATASTEEL","EQ","22-Feb-2018","        640.95","        640.35","        647.80","        632.85","        636.10","        637.55","        641.10","    8950631","          5738277047.10","     119172","    3204004","         35.80"
"TATASTEEL","EQ","23-Feb-2018","        637.55","        640.85","        686.40","        639.00","        676.00","        677.75","        669.57","   21866214","         14641061102.70","     327120","    8257876","         37.77"
"TATASTEEL","EQ","26-Feb-2018","        677.75","        680.00","        692.65","        673.20","        681.40","        680.20","        684.05","    9199775","          6293085776.80","     131304","    2820252","         30.66"
"TATASTEEL","EQ","27-Feb-2018","        680.20","        681.40","        686.90","        669.20","        671.05","        671.75","        680.00","    6805376","          4627650931.00","     104797","    2385754","         35.06"
"TATASTEEL","EQ","28-Feb-2018","        671.75","        663.85","        675.00","        660.00","        672.85","        671.60","        669.29","    7112650","          4760404400.25","     115945","    2930972","         41.21"
"TATASTEEL","EQ","01-Mar-2018","        671.60","        671.35","        685.00","        670.05","        673.50","        675.05","        677.03","    7128399","          4826148824.40","      97069","    2939614","         41.24"
"TATASTEEL","EQ","05-Mar-2018","        675.05","        669.25","        669.30","        651.80","        655.70","        655.90","        658.04","    9785466","          6439260218.75","     170413","    4771509","         48.76"
"TATASTEEL","EQ","06-Mar-2018","        655.90","        664.85","        674.00","        656.55","        659.50","        659.75","        666.81","    8414960","          5611149688.55","     151635","    2918233","         34.68"
"TATASTEEL","EQ","07-Mar-2018","        659.75","        657.00","        661.40","        644.65","        650.00","        647.70","        651.47","    5130577","          3342399842.60","      85847","    1518697","         29.60"
"TATASTEEL","EQ","08-Mar-2018","        647.70","        656.90","        660.95","        632.70","        636.25","        635.90","        642.15","    7126105","          4576016853.05","      90313","    1471440","         20.65"
"TATASTEEL","EQ","09-Mar-2018","        635.90","        640.05","        646.75","        601.50","        612.70","        606.75","        618.77","   18096367","         11197460060.65","     188722","    3453501","         19.08"
"TATASTEEL","EQ","12-Mar-2018","        606.75","        614.45","        626.40","        606.40","        623.50","        622.90","        616.27","   12193581","          7514541561.35","     142942","    2850476","         23.38"
"TATASTEEL","EQ","13-Mar-2018","        622.90","        623.00","        633.20","        614.35","        627.95","        628.85","        626.24","   10490405","          6569498855.40","     111466","    2633039","         25.10"
"TATASTEEL","EQ","14-Mar-2018","        628.85","        624.00","        630.90","        618.60","        620.00","        620.55","        623.71","    8655181","          5398284292.45","     103031","    2935783","         33.92"
"TATASTEEL","EQ","15-Mar-2018","        620.55","        620.00","        622.60","        609.60","        612.20","        611.75","        615.08","    7510951","          4619860394.30","      88447","    1695674","         22.58"
"TATASTEEL","EQ","16-Mar-2018","        611.75","        611.75","        613.90","        594.40","        602.50","        600.20","        602.51","   11739582","          7073240040.10","     147071","    4095247","         34.88"
"TATASTEEL","EQ","19-Mar-2018","        600.20","        600.00","        601.90","        572.85","        574.00","        574.95","        582.99","   12542317","          7312088243.15","     146001","    4316008","         34.41"
"TATASTEEL","EQ","20-Mar-2018","        574.95","        571.00","        600.90","        568.45","        594.35","        593.00","        591.86","   17645035","         10443320964.70","     196471","    3717435","         21.07"
"TATASTEEL","EQ","21-Mar-2018","        593.00","        598.95","        601.70","        580.50","        582.30","        582.25","        589.32","   11939451","          7036106133.00","     118336","    3272799","         27.41"
"TATASTEEL","EQ","22-Mar-2018","        582.25","        582.70","        587.45","        572.00","        579.25","        580.90","        578.92","   11486245","          6649640783.50","     146377","    2059535","         17.93"
"TATASTEEL","EQ","23-Mar-2018","        580.90","        560.05","        568.80","        553.50","        567.00","        566.50","        561.97","   14133550","          7942693165.45","     143444","    3733732","         26.42"
"TATASTEEL","EQ","26-Mar-2018","        566.50","        568.90","        588.35","        560.80","        586.00","        581.55","        571.25","   10929998","          6243745405.55","     124625","    2578503","         23.59"
"TATASTEEL","EQ","27-Mar-2018","        581.55","        590.45","        599.00","        587.55","        590.00","        590.00","        593.07","   10038168","          5953350623.65","     113523","    1699906","         16.93"
"TATASTEEL","EQ","28-Mar-2018","        590.00","        581.05","        583.00","        565.30","        570.65","        571.05","        571.53","   18655057","         10661975311.75","     184117","    9627929","         51.61"
"TATASTEEL","EQ","02-Apr-2018","        571.05","        573.10","        580.30","        568.10","        577.65","        578.80","        575.48","    6889345","          3964703024.30","     106474","    1746344","         25.35"
"TATASTEEL","EQ","03-Apr-2018","        578.80","        570.20","        585.45","        568.35","        580.00","        579.70","        577.64","   10508317","          6069983445.40","     143336","    1331567","         12.67"
"TATASTEEL","EQ","04-Apr-2018","        579.70","        583.10","        590.50","        557.55","        559.10","        560.55","        577.60","   13909893","          8034377268.20","     182883","    4538225","         32.63"
"TATASTEEL","EQ","05-Apr-2018","        560.55","        573.85","        583.60","        569.50","        580.00","        580.45","        577.85","   13262168","          7663506136.30","     157981","    5066786","         38.20"
"TATASTEEL","EQ","06-Apr-2018","        580.45","        574.85","        589.90","        573.00","        586.10","        587.20","        581.14","    8520201","          4951430461.00","      97057","    1766400","         20.73"
"TATASTEEL","EQ","09-Apr-2018","        587.20","        589.50","        595.75","        583.40","        585.00","        586.15","        589.20","    9489221","          5591011468.35","     121507","    2060169","         21.71"
"TATASTEEL","EQ","10-Apr-2018","        586.15","        593.00","        604.60","        592.30","        603.40","        601.90","        598.69","   10850710","          6496264007.50","     127456","    2248864","         20.73"
"TATASTEEL","EQ","11-Apr-2018","        601.90","        608.00","        610.90","        600.35","        608.00","        608.05","        606.51","    8724716","          5291669861.60","      95538","    2239463","         25.67"
"TATASTEEL","EQ","12-Apr-2018","        608.05","        606.90","        608.75","        596.70","        598.40","        598.40","        602.77","    6628499","          3995487103.85","      69116","    2453208","         37.01"
"TATASTEEL","EQ","13-Apr-2018","        598.40","        600.00","        604.70","        590.40","        593.70","        594.05","        597.22","    6716146","          4011008488.50","      85295","    1057806","         15.75"
"TATASTEEL","EQ","16-Apr-2018","        594.05","        591.00","        596.80","        585.15","        593.00","        591.60","        590.51","    5145813","          3038665375.60","      65902","     816456","         15.87"
"TATASTEEL","EQ","17-Apr-2018","        591.60","        595.00","        604.60","        591.95","        595.20","        596.05","        598.60","    6400378","          3831260467.70","      81627","     719438","         11.24"
"TATASTEEL","EQ","18-Apr-2018","        596.05","        600.95","        604.90","        594.60","        604.50","        601.60","        599.36","    4259135","          2552760180.30","      64932","     710504","         16.68"
"TATASTEEL","EQ","19-Apr-2018","        601.60","        606.05","        624.50","        606.05","        621.40","        621.95","        618.07","   10817008","          6685667443.30","     121762","    1354322","         12.52"
"TATASTEEL","EQ","20-Apr-2018","        621.95","        618.95","        618.95","        602.60","        607.05","        606.20","        608.19","    6346274","          3859728676.05","      87184","    1122657","         17.69"
"TATASTEEL","EQ","23-Apr-2018","        606.20","        608.30","        611.00","        600.10","        605.50","        606.60","        606.58","    4591161","          2784898176.65","      64401","     834594","         18.18"
"TATASTEEL","EQ","24-Apr-2018","        606.60","        594.45","        601.80","        589.40","        600.00","        597.55","        595.13","    5953046","          3542855558.25","      77010","    1451928","         24.39"
"TATASTEEL","EQ","25-Apr-2018","        597.55","        598.00","        598.50","        584.30","        586.85","        586.20","        589.66","    4122443","          2430843725.15","      57781","     951360","         23.08"
"TATASTEEL","EQ","26-Apr-2018","        586.20","        588.00","        591.55","        576.70","        577.90","        578.20","        581.39","    7463062","          4338925212.35","      79412","    3736186","         50.06"
"TATASTEEL","EQ","27-Apr-2018","        578.20","        582.95","        594.75","        581.25","        587.75","        589.80","        588.47","    4717405","          2776039371.05","      60844","     673265","         14.27"
"TATASTEEL","EQ","30-Apr-2018","        589.80","        591.65","        599.90","        586.00","        595.10","        594.95","        594.73","    3658754","          2175960395.30","      53761","     703893","         19.24"
"TATASTEEL","EQ","02-May-2018","        594.95","        597.10","        597.40","        572.95","        574.80","        574.50","        582.14","    4241068","          2468915752.50","      80653","    1344250","         31.70"
"TATASTEEL","EQ","03-May-2018","        574.50","        574.00","        587.40","        568.10","        586.70","        585.45","        577.77","    6778904","          3916655984.45","      91788","    1137693","         16.78"
"TATASTEEL","EQ","04-May-2018","        585.45","        586.70","        589.80","        579.25","        580.70","        580.75","        583.66","    3881632","          2265557421.80","      65217","     490714","         12.64"
"TATASTEEL","EQ","07-May-2018","        580.75","        585.95","        597.95","        581.00","        596.25","        596.45","        591.52","    4553509","          2693507558.20","      77292","     921647","         20.24"
"TATASTEEL","EQ","08-May-2018","        596.45","        600.00","        604.20","        590.50","        593.45","        596.35","        596.98","    4125958","          2463094785.45","      55540","     425942","         10.32"
"TATASTEEL","EQ","09-May-2018","        596.35","        593.40","        608.85","        592.55","        604.75","        603.15","        603.69","    6238211","          3765952561.90","      80649","    1263459","         20.25"
"TATASTEEL","EQ","10-May-2018","        603.15","        603.90","        606.80","        591.15","        593.80","        594.15","        596.48","    4001269","          2386689363.80","      59065","     994122","         24.85"
"TATASTEEL","EQ","11-May-2018","        594.15","        597.00","        610.55","        591.20","        606.25","        607.25","        603.34","    6155537","          3713900401.10","      98974","    1787622","         29.04"
"TATASTEEL","EQ","14-May-2018","        607.25","        608.20","        614.95","        602.30","        608.75","        610.35","        610.48","    5173139","          3158115919.00","      83184","    1062005","         20.53"
"TATASTEEL","EQ","15-May-2018","        610.35","        609.00","        636.80","        605.50","        627.00","        625.95","        628.20","   12818436","          8052589299.25","     149683","    1922341","         15.00"
"TATASTEEL","EQ","16-May-2018","        625.95","        626.00","        632.50","        616.95","        621.90","        621.25","        623.66","    8426301","          5255167479.85","     113589","    1356138","         16.09"
"TATASTEEL","EQ","17-May-2018","        621.25","        629.95","        630.80","        602.15","        610.30","        610.30","        611.88","   16037341","          9812912991.00","     163026","    2384970","         14.87"
"TATASTEEL","EQ","18-May-2018","        610.30","        615.00","        616.70","        590.35","        591.25","        591.40","        601.17","    8216629","          4939622629.05","     100178","    1741129","         21.19"
"TATASTEEL","EQ","21-May-2018","        591.40","        592.50","        600.75","        574.75","        576.05","        577.00","        584.16","    7162233","          4183864365.40","      93394","    1331482","         18.59"
"TATASTEEL","EQ","22-May-2018","        577.00","        578.10","        583.50","        569.50","        575.90","        576.80","        578.16","    6096646","          3524836262.65","     116522","    1115409","         18.30"
"TATASTEEL","EQ","23-May-2018","        576.80","        576.00","        576.00","        537.40","        541.25","        540.05","        551.51","   17148386","          9457462086.75","     286869","    5599512","         32.65"
"TATASTEEL","EQ","24-May-2018","        540.05","        543.90","        553.90","        536.55","        552.40","        548.20","        546.94","    8700822","          4758822298.50","     103168","    1102113","         12.67"
"TATASTEEL","EQ","25-May-2018","        548.20","        554.00","        570.80","        552.00","        567.50","        568.25","        563.89","    8895619","          5016159792.80","     120667","    1608181","         18.08"
"TATASTEEL","EQ","28-May-2018","        568.25","        571.00","        579.45","        565.10","        576.55","        576.65","        573.73","    5235667","          3003840631.60","      66203","     831387","         15.88"
"TATASTEEL","EQ","29-May-2018","        576.65","        574.95","        588.00","        569.35","        575.90","        575.35","        578.27","    6477911","          3745979635.30","     101603","    1247659","         19.26"
"TATASTEEL","EQ","30-May-2018","        575.35","        568.05","        581.50","        567.55","        580.00","        577.90","        576.48","    6201888","          3575290469.40","      95492","    1648565","         26.58"
"TATASTEEL","EQ","31-May-2018","        577.90","        584.00","        587.30","        572.05","        577.20","        575.65","        577.36","    6652510","          3840914057.85","      85779","    1796126","         27.00"
"TATASTEEL","EQ","01-Jun-2018","        575.65","        570.00","        579.60","        556.30","        561.05","        560.65","        567.06","    9249666","          5245127846.75","     106776","    2788656","         30.15"
"TATASTEEL","EQ","04-Jun-2018","        560.65","        564.05","        572.50","        560.30","        565.50","        566.15","        566.47","    8742527","          4952383731.80","      96381","    2935016","         33.57"
"TATASTEEL","EQ","05-Jun-2018","        566.15","        566.80","        574.90","        560.60","        573.65","        572.10","        567.03","    4688204","          2658345834.10","      69431","     738939","         15.76"
"TATASTEEL","EQ","06-Jun-2018","        572.10","        574.45","        581.70","        569.20","        580.10","        579.75","        576.54","    4445305","          2562915051.00","      82133","     854650","         19.23"
"TATASTEEL","EQ","07-Jun-2018","        579.75","        582.10","        603.90","        581.90","        601.90","        602.10","        595.30","    9279353","          5524000930.25","     136081","    1979686","         21.33"
"TATASTEEL","EQ","08-Jun-2018","        602.10","        599.00","        608.20","        592.00","        599.00","        600.50","        600.68","    8386078","          5037375244.05","     134103","    1791373","         21.36"
"TATASTEEL","EQ","11-Jun-2018","        600.50","        601.05","        605.50","        586.25","        586.95","        588.65","        595.15","    5151101","          3065687895.80","      93275","    1621971","         31.49"
"TATASTEEL","EQ","12-Jun-2018","        588.65","        586.95","        588.75","        577.20","        579.60","        580.00","        582.24","    8588935","          5000810531.75","     142999","    1743815","         20.30"
"TATASTEEL","EQ","13-Jun-2018","        580.00","        579.60","        583.80","        566.00","        567.60","        567.60","        571.37","    9060032","          5176645076.95","     136919","    3068337","         33.87"
"TATASTEEL","EQ","14-Jun-2018","        567.60","        567.00","        574.80","        561.00","        570.35","        569.55","        569.30","    7482514","          4259776434.85","      94454","    1560968","         20.86"
"TATASTEEL","EQ","15-Jun-2018","        569.55","        571.20","        574.80","        562.00","        564.95","        566.00","        568.25","    6208764","          3528103420.35","      94184","    1118692","         18.02"
"TATASTEEL","EQ","18-Jun-2018","        566.00","        563.00","        563.45","        547.30","        558.20","        558.50","        554.38","   10566965","          5858067047.15","     122255","    2397734","         22.69"
"TATASTEEL","EQ","19-Jun-2018","        558.50","        558.00","        565.60","        549.45","        554.00","        555.00","        557.08","    9452190","          5265601616.30","     113902","    1411277","         14.93"
"TATASTEEL","EQ","20-Jun-2018","        555.00","        556.25","        565.90","        553.30","        565.50","        563.25","        559.46","    6610703","          3698449825.15","      93299","    1304810","         19.74"
"TATASTEEL","EQ","21-Jun-2018","        563.25","        568.95","        568.95","        556.10","        556.85","        557.75","        563.81","    8465198","          4772779365.90","     116649","    1654976","         19.55"
"TATASTEEL","EQ","22-Jun-2018","        557.75","        560.40","        564.60","        556.10","        561.00","        561.85","        560.95","    6247845","          3504704908.60","      82309","    1220852","         19.54"
"TATASTEEL","EQ","25-Jun-2018","        561.85","        559.80","        564.80","        556.35","        556.80","        558.60","        560.86","    3899261","          2186941076.25","      58230","     631143","         16.19"
"TATASTEEL","EQ","26-Jun-2018","        558.60","        558.35","        559.90","        538.25","        548.35","        549.50","        548.57","   10207582","          5599584953.35","     110885","    3069343","         30.07"
"TATASTEEL","EQ","27-Jun-2018","        549.50","        551.70","        552.50","        539.10","        542.00","        543.20","        544.37","    5654150","          3077937746.40","      87174","    1529634","         27.05"
"TATASTEEL","EQ","28-Jun-2018","        543.20","        545.00","        556.50","        544.00","        546.55","        548.45","        549.58","    8655978","          4757187827.55","      97407","    1993774","         23.03"
